epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,95.6079,0.62031,0.55154,0.84569,0.99952,0.94286,0.97443,0.75118,1.13383,0.76591,1.10582,0.00031358,0.00031358,0.00031358
147,96.2452,0.56944,0.53428,0.83125,1,0.94144,0.97068,0.74067,1.16845,0.81132,1.12376,0.00030808,0.00030808,0.00030808
148,96.8837,0.58477,0.53257,0.82114,1,0.94027,0.96724,0.74504,1.1881,0.84693,1.1466,0.000302581,0.000302581,0.000302581
149,97.5135,0.56404,0.57338,0.83461,1,0.93959,0.96586,0.73844,1.16291,0.81731,1.13887,0.000297081,0.000297081,0.000297081
150,98.1581,0.55012,0.54,0.81998,0.99728,0.91429,0.96822,0.75108,1.06415,0.76943,1.09202,0.000291582,0.000291582,0.000291582
151,98.8085,0.6296,0.59414,0.84257,0.99765,0.91429,0.97464,0.76028,1.061,0.72889,1.1009,0.000286083,0.000286083,0.000286083
152,99.4501,0.59277,0.54344,0.82989,0.99689,0.91429,0.97506,0.75209,1.11387,0.68662,1.12799,0.000280583,0.000280583,0.000280583
153,100.087,0.55448,0.55144,0.82531,0.97041,0.93699,0.9742,0.74181,1.16474,0.67995,1.1424,0.000275084,0.000275084,0.000275084
154,100.751,0.55808,0.53769,0.81706,0.99104,0.91429,0.96768,0.73423,1.31161,0.69148,1.19598,0.000269584,0.000269584,0.000269584
155,101.399,0.61238,0.54324,0.83043,0.99341,0.91429,0.9682,0.72261,1.33676,0.69766,1.2067,0.000264085,0.000264085,0.000264085
156,102.039,0.55067,0.53551,0.80674,0.99612,0.91429,0.97121,0.73806,1.26633,0.66635,1.18139,0.000258585,0.000258585,0.000258585
157,102.744,0.58916,0.53619,0.84571,0.99625,0.91429,0.97427,0.73931,1.22352,0.66471,1.16373,0.000253086,0.000253086,0.000253086
158,103.436,0.56253,0.52334,0.82442,0.97056,0.94198,0.97626,0.75335,1.15584,0.67224,1.13386,0.000247586,0.000247586,0.000247586
159,104.08,0.54336,0.58811,0.83009,0.97117,0.96272,0.98649,0.75564,1.06577,0.62254,1.11511,0.000242087,0.000242087,0.000242087
160,104.718,0.52619,0.51727,0.83709,1,0.93933,0.98664,0.75024,1.02832,0.60223,1.11152,0.000236587,0.000236587,0.000236587
161,105.349,0.52783,0.48797,0.8006,1,0.94032,0.98642,0.75582,1.01813,0.61138,1.10159,0.000231088,0.000231088,0.000231088
162,105.993,0.5311,0.50806,0.80479,1,0.94138,0.98323,0.75667,1.06285,0.61334,1.0976,0.000225589,0.000225589,0.000225589
163,106.625,0.50596,0.49175,0.81428,1,0.94176,0.97953,0.75963,1.08982,0.6245,1.09489,0.000220089,0.000220089,0.000220089
164,107.276,0.54539,0.52258,0.81965,1,0.94075,0.9757,0.7664,1.11305,0.65002,1.10758,0.00021459,0.00021459,0.00021459
165,107.905,0.51728,0.51032,0.81271,1,0.94043,0.97587,0.76238,1.10324,0.64529,1.10638,0.00020909,0.00020909,0.00020909
166,108.55,0.5242,0.54523,0.85847,1,0.94022,0.97584,0.76928,1.10034,0.65031,1.1053,0.000203591,0.000203591,0.000203591
167,109.225,0.55207,0.48439,0.84165,1,0.94001,0.97529,0.7675,1.12165,0.65365,1.10794,0.000198091,0.000198091,0.000198091
168,109.87,0.57334,0.48882,0.80822,1,0.93998,0.97596,0.76854,1.08242,0.63565,1.09503,0.000192592,0.000192592,0.000192592
169,110.5,0.57999,0.49851,0.82248,1,0.93967,0.97592,0.76624,1.06717,0.61523,1.08864,0.000187092,0.000187092,0.000187092
170,111.137,0.56697,0.48994,0.80357,1,0.94153,0.97606,0.76329,1.0604,0.61559,1.09643,0.000181593,0.000181593,0.000181593
171,111.77,0.51782,0.48596,0.80379,0.99853,0.94286,0.97927,0.75762,1.07507,0.64582,1.10309,0.000176094,0.000176094,0.000176094
172,112.41,0.5295,0.5072,0.81704,0.99767,0.94286,0.97521,0.75585,1.07682,0.71204,1.10056,0.000170594,0.000170594,0.000170594
173,113.042,0.5886,0.58424,0.80041,0.99757,0.94286,0.97523,0.75586,1.08372,0.72583,1.09975,0.000165095,0.000165095,0.000165095
174,113.686,0.52556,0.50203,0.82279,0.99747,0.94286,0.97527,0.74668,1.13298,0.74326,1.1152,0.000159595,0.000159595,0.000159595
175,114.334,0.53344,0.49351,0.81825,0.99749,0.94286,0.97683,0.74612,1.14657,0.70264,1.11216,0.000154096,0.000154096,0.000154096
176,114.985,0.50362,0.48293,0.79481,0.99788,0.94286,0.97677,0.7563,1.14836,0.69725,1.1058,0.000148596,0.000148596,0.000148596
177,115.624,0.47038,0.48184,0.82447,0.99812,0.94286,0.97683,0.75356,1.15992,0.69991,1.10584,0.000143097,0.000143097,0.000143097
178,116.269,0.58391,0.5122,0.83519,0.99822,0.94286,0.97624,0.74518,1.15974,0.68604,1.1076,0.000137597,0.000137597,0.000137597
179,116.905,0.52357,0.48589,0.79445,0.99832,0.94286,0.97628,0.75281,1.13153,0.69875,1.10554,0.000132098,0.000132098,0.000132098
180,117.542,0.51983,0.54511,0.8083,0.99856,0.94286,0.97953,0.74028,1.11554,0.68025,1.10454,0.000126598,0.000126598,0.000126598
181,118.168,0.51203,0.47794,0.82081,0.99884,0.94286,0.9797,0.74506,1.12438,0.67827,1.10887,0.000121099,0.000121099,0.000121099
182,118.814,0.54534,0.51118,0.78948,0.9993,0.94286,0.98198,0.74347,1.11676,0.65894,1.11722,0.0001156,0.0001156,0.0001156
